rownames,chromosome,start,end,bases,gc,mappability,blacklist,residual,use
15:87500001-88000000,15,87500001.0,88000000.0,100.0,37.6888,86.739,0.0,-0.015520001514234882,True
15:88000001-88500000,15,88000001.0,88500000.0,100.0,40.9334,89.842,0.0214,-0.004071470224848439,False
15:88500001-89000000,15,88500001.0,89000000.0,100.0,45.940599999999996,94.6354,0.0,0.020320449634571136,True
15:89000001-89500000,15,89000001.0,89500000.0,100.0,46.854,86.5832,0.0,-0.006534009364570215,True
15:89500001-90000000,15,89500001.0,90000000.0,100.0,46.083400000000005,87.5923,0.0,-0.01656501807918337,True
15:90000001-90500000,15,90000001.0,90500000.0,100.0,46.743,84.4839,0.0,-0.0020747784153540283,True
15:90500001-91000000,15,90500001.0,91000000.0,100.0,46.9724,80.6109,0.0,-0.014242584989204499,True
15:91000001-91500000,15,91000001.0,91500000.0,100.0,46.273599999999995,84.4226,0.0,0.0026855807126620057,True
15:91500001-92000000,15,91500001.0,92000000.0,100.0,42.063,87.70700000000001,0.0,0.01788856811067585,True
15:92000001-92500000,15,92000001.0,92500000.0,100.0,41.7044,92.5213,0.0,0.009919864636108167,True
15:92500001-93000000,15,92500001.0,93000000.0,100.0,44.247,91.9613,0.0,0.02401243922082874,True
15:93000001-93500000,15,93000001.0,93500000.0,100.0,43.785000000000004,84.6812,0.0,0.008539705603989534,True
15:93500001-94000000,15,93500001.0,94000000.0,100.0,45.0148,87.8366,0.0,-0.00032422903441292616,True
15:94000001-94500000,15,94000001.0,94500000.0,100.0,39.6592,88.3764,0.0702,0.022588550374323835,False
15:94500001-95000000,15,94500001.0,95000000.0,100.0,38.5846,92.2848,0.0,0.006995753007918548,True
15:95000001-95500000,15,95000001.0,95500000.0,100.0,39.177800000000005,93.3288,0.0,0.0004927612585844954,True
15:95500001-96000000,15,95500001.0,96000000.0,100.0,38.0066,93.28840000000001,0.0,-0.006741614429745968,True
15:96000001-96500000,15,96000001.0,96500000.0,100.0,37.8074,95.2034,0.0,-0.013443659032135735,True
15:96500001-97000000,15,96500001.0,97000000.0,100.0,41.3012,94.13,0.0,-0.06080006855454678,True
15:97000001-97500000,15,97000001.0,97500000.0,100.0,39.041399999999996,92.9742,0.0,-0.024685082836317374,True
15:97500001-98000000,15,97500001.0,98000000.0,100.0,37.6176,88.23490000000001,0.0,-0.01846170001995112,True
15:98000001-98500000,15,98000001.0,98500000.0,100.0,38.3202,93.9442,0.0,-0.025686183174540023,True
15:98500001-99000000,15,98500001.0,99000000.0,100.0,42.9062,90.9241,0.0,-0.023888205751975866,True
15:99000001-99500000,15,99000001.0,99500000.0,100.0,44.003,91.3076,0.0,-0.00014032591206164513,True
15:99500001-100000000,15,99500001.0,100000000.0,100.0,43.4298,87.31400000000001,0.0,0.0012575939825132387,True
15:100000001-100500000,15,100000001.0,100500000.0,100.0,40.4016,84.72269999999999,0.0,-0.02377182011372847,True
15:100500001-101000000,15,100500001.0,101000000.0,100.0,45.462599999999995,85.8389,0.0,0.02457342260432993,True
15:101000001-101500000,15,101000001.0,101500000.0,100.0,44.0664,89.4443,0.0,0.013039186076634013,True
15:101500001-102000000,15,101500001.0,102000000.0,100.0,47.6372,91.4194,0.0154,0.019563049316434822,False
15:102000001-102500000,15,102000001.0,102500000.0,100.0,42.6548,71.1016,0.0,0.006753342183518418,False
15:102500001-102531392,15,102500001.0,102531392.0,4.2784,54.64192221391174,18.265600000000003,4.102956167176351,,False
16:1-500000,16,1.0,500000.0,88.0,54.290000000000006,77.1863,0.2168,0.0037055369855851783,False
16:500001-1000000,16,500001.0,1000000.0,100.0,59.8634,87.9027,0.0,0.02747690781257417,True
16:1000001-1500000,16,1000001.0,1500000.0,100.0,61.1954,87.8265,0.0,-0.005197820271661935,True
16:1500001-2000000,16,1500001.0,2000000.0,100.0,54.2542,85.0572,0.0,-0.00749655550582512,True
16:2000001-2500000,16,2000001.0,2500000.0,100.0,55.9948,80.2787,0.0,0.014249216478832927,True
16:2500001-3000000,16,2500001.0,3000000.0,100.0,54.1018,76.3814,0.0,,False
16:3000001-3500000,16,3000001.0,3500000.0,100.0,50.657799999999995,83.3795,0.7992000000000001,-0.02863112559241693,False
16:3500001-4000000,16,3500001.0,4000000.0,100.0,48.1034,84.41,0.0,-0.011086512251714975,True
16:4000001-4500000,16,4000001.0,4500000.0,100.0,51.1952,83.133,0.0,-0.03105796835477942,True
16:4500001-5000000,16,4500001.0,5000000.0,100.0,51.98199999999999,83.461,0.0,0.008089526554838189,True
16:5000001-5500000,16,5000001.0,5500000.0,100.0,47.407199999999996,70.9838,0.0,0.03068244884591076,False
16:5500001-6000000,16,5500001.0,6000000.0,100.0,44.571,91.2281,0.012,0.005224875385079986,False
16:6000001-6500000,16,6000001.0,6500000.0,100.0,41.7358,91.87039999999999,0.0166,-0.03379949560058659,False
16:6500001-7000000,16,6500001.0,7000000.0,100.0,40.9236,92.0991,0.0,-0.04703763985577236,True
16:7000001-7500000,16,7000001.0,7500000.0,100.0,41.53,93.13850000000001,0.0,-0.04065701612221162,True
16:7500001-8000000,16,7500001.0,8000000.0,100.0,41.0096,92.5292,0.0,-0.025294224218129824,True
16:8000001-8500000,16,8000001.0,8500000.0,100.0,41.1972,89.7451,0.0,-0.00576430001265027,True
16:8500001-9000000,16,8500001.0,9000000.0,90.0,46.88355555555555,85.5815,0.0,-0.009743794325189847,True
16:9000001-9500000,16,9000001.0,9500000.0,100.0,45.754,83.2339,0.0,0.009390439703559128,True
16:9500001-10000000,16,9500001.0,10000000.0,100.0,41.7506,90.4002,0.0,0.043137020973033735,True
16:10000001-10500000,16,10000001.0,10500000.0,100.0,43.6486,86.12570000000001,0.0,0.019680663836863066,True
16:10500001-11000000,16,10500001.0,11000000.0,100.0,45.8112,83.186,0.0,0.002849019375028239,True
16:11000001-11500000,16,11000001.0,11500000.0,100.0,49.703599999999994,89.9256,0.0,0.05375026673659844,True
16:11500001-12000000,16,11500001.0,12000000.0,100.0,47.3242,82.8218,0.0,-0.012656370113938387,True
16:12000001-12500000,16,12000001.0,12500000.0,100.0,46.7654,81.28999999999999,0.015799999999999998,0.06876650791935812,False
16:12500001-13000000,16,12500001.0,13000000.0,100.0,45.8746,87.0978,0.0,-0.0008194923379268304,True
16:13000001-13500000,16,13000001.0,13500000.0,100.0,42.535000000000004,88.3511,0.0458,0.03083438775836056,False
16:13500001-14000000,16,13500001.0,14000000.0,100.0,41.586,89.7714,0.0,0.01264067029916538,True
16:14000001-14500000,16,14000001.0,14500000.0,100.0,42.876599999999996,87.4087,0.0,0.0045012291485519995,True
16:14500001-15000000,16,14500001.0,15000000.0,100.0,44.742599999999996,56.4528,0.0,,False
16:15000001-15500000,16,15000001.0,15500000.0,100.0,46.7804,37.1517,0.0,,False
16:15500001-16000000,16,15500001.0,16000000.0,100.0,46.395599999999995,82.08189999999999,0.0,0.0021882794266954164,True
16:16000001-16500000,16,16000001.0,16500000.0,100.0,49.2588,58.3265,0.0,,False
16:16500001-17000000,16,16500001.0,17000000.0,100.0,43.181999999999995,51.846199999999996,0.0,,False
16:17000001-17500000,16,17000001.0,17500000.0,100.0,44.2672,89.0205,0.0,0.019664541648002798,True
16:17500001-18000000,16,17500001.0,18000000.0,100.0,42.7296,89.12679999999999,0.0,0.0042014513143021626,True
16:18000001-18500000,16,18000001.0,18500000.0,100.0,45.2572,49.9696,0.0,,False
16:18500001-19000000,16,18500001.0,19000000.0,100.0,43.799,47.5337,0.0,,False
16:19000001-19500000,16,19000001.0,19500000.0,100.0,45.2626,83.63239999999999,0.0,-0.015843377119278912,True
16:19500001-20000000,16,19500001.0,20000000.0,100.0,44.6154,85.6342,0.0,-0.023916350028400923,True
16:20000001-20500000,16,20000001.0,20500000.0,100.0,43.3602,86.60419999999999,0.0,-0.025033301767172944,True
16:20500001-21000000,16,20500001.0,21000000.0,100.0,42.1252,79.7784,0.0,-0.07193185953165915,True
16:21000001-21500000,16,21000001.0,21500000.0,100.0,43.5092,63.247299999999996,0.0,,False
16:21500001-22000000,16,21500001.0,22000000.0,100.0,44.4056,52.7518,0.0,,False
16:22000001-22500000,16,22000001.0,22500000.0,100.0,44.8652,77.06779999999999,0.0,0.009643550513682153,True
16:22500001-23000000,16,22500001.0,23000000.0,100.0,43.244,75.3177,0.0,,False
16:23000001-23500000,16,23000001.0,23500000.0,100.0,45.121,86.1814,0.0642,-0.008084081463860748,False
16:23500001-24000000,16,23500001.0,24000000.0,100.0,45.0524,85.1302,0.0176,0.009147493876323187,False
16:24000001-24500000,16,24000001.0,24500000.0,100.0,44.0278,88.8755,0.0142,0.017040246782737634,False
16:24500001-25000000,16,24500001.0,25000000.0,100.0,43.5098,85.1673,0.0,-0.011200401103909408,True
16:25000001-25500000,16,25000001.0,25500000.0,100.0,43.4876,84.16890000000001,0.0,0.004937551579243915,True
16:25500001-26000000,16,25500001.0,26000000.0,100.0,41.7998,89.7467,0.0,0.010614725959035676,True
16:26000001-26500000,16,26000001.0,26500000.0,100.0,40.3928,90.1866,0.0,0.02249713829984401,True
16:26500001-27000000,16,26500001.0,27000000.0,100.0,43.0094,89.72139999999999,0.0,0.013773521219311524,True
16:27000001-27500000,16,27000001.0,27500000.0,100.0,47.2188,88.1799,0.0,0.018843182224304922,True
16:27500001-28000000,16,27500001.0,28000000.0,100.0,48.159,89.3613,0.0,0.024090903675008213,True
16:28000001-28500000,16,28000001.0,28500000.0,100.0,48.1768,67.894,0.0134,-0.006715140740283787,False
16:28500001-29000000,16,28500001.0,29000000.0,100.0,50.2982,56.0732,0.0,-0.026644177073610054,False
16:29000001-29500000,16,29000001.0,29500000.0,100.0,49.1626,42.5432,0.0,,False
16:29500001-30000000,16,29500001.0,30000000.0,100.0,48.8066,60.706,0.037,-0.018966412794156895,False
16:30000001-30500000,16,30000001.0,30500000.0,100.0,49.9122,60.8814,0.0,-0.016542112801084752,False
16:30500001-31000000,16,30500001.0,31000000.0,100.0,51.28,78.43329999999999,0.0,0.016273328067254123,True
16:31000001-31500000,16,31000001.0,31500000.0,100.0,50.4568,78.09469999999999,0.0,-0.03087225356638129,True
16:31500001-32000000,16,31500001.0,32000000.0,100.0,41.5124,72.3968,0.0,-0.04715360914257066,False
16:32000001-32500000,16,32000001.0,32500000.0,100.0,41.3766,24.397199999999998,1.5816000000000001,,False
16:32500001-33000000,16,32500001.0,33000000.0,100.0,42.1192,41.586800000000004,19.5716,,False
16:33000001-33500000,16,33000001.0,33500000.0,100.0,42.378,26.743899999999996,0.9962000000000001,,False
16:33500001-34000000,16,33500001.0,34000000.0,100.0,42.4208,43.8555,27.2088,,False
16:34000001-34500000,16,34000001.0,34500000.0,70.0,41.942571428571426,75.35730000000001,7.969600000000001,-0.035576415140332385,False
16:34500001-35000000,16,34500001.0,35000000.0,100.0,41.3356,84.33279999999999,19.224800000000002,,False
16:35000001-35500000,16,35000001.0,35500000.0,57.1602,37.54885392283442,75.4798,28.473399999999998,-0.008094645445266724,False
16:35500001-36000000,16,35500001.0,36000000.0,0.0,,0.0,0.0,,False
16:36000001-36500000,16,36000001.0,36500000.0,0.0,,0.0,0.0,,False
16:36500001-37000000,16,36500001.0,37000000.0,0.0,,0.0,0.0,,False
16:37000001-37500000,16,37000001.0,37500000.0,0.0,,0.0,0.0,,False
16:37500001-38000000,16,37500001.0,38000000.0,0.0,,0.0,0.0,,False
16:38000001-38500000,16,38000001.0,38500000.0,0.0,,0.0,0.0,,False
16:38500001-39000000,16,38500001.0,39000000.0,0.0,,0.0,0.0,,False
16:39000001-39500000,16,39000001.0,39500000.0,0.0,,0.0,0.0,,False
16:39500001-40000000,16,39500001.0,40000000.0,0.0,,0.0,0.0,,False
16:40000001-40500000,16,40000001.0,40500000.0,0.0,,0.0,0.0,,False
16:40500001-41000000,16,40500001.0,41000000.0,0.0,,0.0,0.0,,False
16:41000001-41500000,16,41000001.0,41500000.0,0.0,,0.0,0.0,,False
16:41500001-42000000,16,41500001.0,42000000.0,0.0,,0.0,0.0,,False
16:42000001-42500000,16,42000001.0,42500000.0,0.0,,0.0,0.0,,False
16:42500001-43000000,16,42500001.0,43000000.0,0.0,,0.0,0.0,,False
16:43000001-43500000,16,43000001.0,43500000.0,0.0,,0.0,0.0,,False
16:43500001-44000000,16,43500001.0,44000000.0,0.0,,0.0,0.0,,False
16:44000001-44500000,16,44000001.0,44500000.0,0.0,,0.0,0.0,,False
16:44500001-45000000,16,44500001.0,45000000.0,0.0,,0.0,0.0,,False
16:45000001-45500000,16,45000001.0,45500000.0,0.0,,0.0,0.0,,False
16:45500001-46000000,16,45500001.0,46000000.0,0.0,,0.0,0.0,,False
16:46000001-46500000,16,46000001.0,46500000.0,22.8398,36.59751836706101,34.562799999999996,14.6622,,False
16:46500001-47000000,16,46500001.0,47000000.0,100.0,43.072,82.1797,0.10300000000000001,-0.02774870955965164,False
16:47000001-47500000,16,47000001.0,47500000.0,100.0,39.7682,84.0549,0.0,0.0050667807428564915,True
16:47500001-48000000,16,47500001.0,48000000.0,100.0,39.8566,84.51039999999999,0.1428,0.020576027974642308,False
16:48000001-48500000,16,48000001.0,48500000.0,100.0,43.9386,88.14880000000001,0.0,0.006138455884629246,True
16:48500001-49000000,16,48500001.0,49000000.0,100.0,43.178,87.0982,0.0,-0.00011018035823640027,True
16:49000001-49500000,16,49000001.0,49500000.0,100.0,43.943599999999996,92.4306,0.0,0.01758593927643204,True
16:49500001-50000000,16,49500001.0,50000000.0,100.0,50.1132,93.6445,0.0,-0.014090302365199148,True
16:50000001-50500000,16,50000001.0,50500000.0,100.0,45.0398,87.23769999999999,0.012400000000000001,-0.036012583522951336,False
16:50500001-51000000,16,50500001.0,51000000.0,100.0,46.462199999999996,94.9106,0.0,0.00346996386256071,True
16:51000001-51500000,16,51000001.0,51500000.0,100.0,43.6646,91.5783,0.0,0.0037982461980774485,True
16:51500001-52000000,16,51500001.0,52000000.0,100.0,40.0672,94.0438,0.0,0.0014083372896648294,True
16:52000001-52500000,16,52000001.0,52500000.0,100.0,38.8384,91.5048,0.0,0.009762286029423195,True
16:52500001-53000000,16,52500001.0,53000000.0,100.0,40.2406,93.559,0.0,-0.014219632797547399,True
16:53000001-53500000,16,53000001.0,53500000.0,100.0,40.119,82.1657,0.0,-0.021757644948126598,True
16:53500001-54000000,16,53500001.0,54000000.0,100.0,39.9536,90.5625,0.0,-0.013329271359792616,True
16:54000001-54500000,16,54000001.0,54500000.0,100.0,44.380399999999995,92.17880000000001,0.0,-0.02430684958174456,True
16:54500001-55000000,16,54500001.0,55000000.0,100.0,42.1292,92.26520000000001,0.0,-0.03244730310550442,True
16:55000001-55500000,16,55000001.0,55500000.0,100.0,44.342,95.4169,0.0,-0.02441245483773874,True
16:55500001-56000000,16,55500001.0,56000000.0,100.0,43.4492,86.84960000000001,0.165,-0.06836919501942607,False
16:56000001-56500000,16,56000001.0,56500000.0,100.0,43.5942,92.2697,0.0,-0.002702677045028856,True
16:56500001-57000000,16,56500001.0,57000000.0,100.0,45.9648,88.0541,0.0,0.011802041471503988,True
16:57000001-57500000,16,57000001.0,57500000.0,100.0,48.0302,86.4587,0.0,0.017863671665146463,True
16:57500001-58000000,16,57500001.0,58000000.0,100.0,50.999,89.6648,0.0,-0.011334835184081238,True
16:58000001-58500000,16,58000001.0,58500000.0,100.0,46.1672,85.81060000000001,0.0,-0.034043622878179636,True
16:58500001-59000000,16,58500001.0,59000000.0,100.0,43.5054,81.61840000000001,0.0,-0.031787867619356536,True
16:59000001-59500000,16,59000001.0,59500000.0,100.0,38.034600000000005,87.5201,0.0,0.005479018767963639,True
16:59500001-60000000,16,59500001.0,60000000.0,100.0,36.686600000000006,87.0161,0.0,-0.006612295147458036,True
16:60000001-60500000,16,60000001.0,60500000.0,100.0,37.480599999999995,87.9961,0.0,-0.027115763680414295,True
16:60500001-61000000,16,60500001.0,61000000.0,100.0,35.7932,89.1788,0.0,-0.019298448574504357,True
16:61000001-61500000,16,61000001.0,61500000.0,100.0,35.9622,93.3301,0.0,-0.020415653844610804,True
16:61500001-62000000,16,61500001.0,62000000.0,100.0,36.2802,92.643,0.0,-0.010151061131389805,True
16:62000001-62500000,16,62000001.0,62500000.0,100.0,36.9808,92.8569,0.0,-0.049524082245136214,True
16:62500001-63000000,16,62500001.0,63000000.0,100.0,36.775200000000005,93.5075,0.0,-0.04801226185497037,True
16:63000001-63500000,16,63000001.0,63500000.0,100.0,36.2714,88.8413,0.0,-0.02054584336908577,True
16:63500001-64000000,16,63500001.0,64000000.0,100.0,36.193599999999996,92.89,0.0,-0.028997454311666504,True
16:64000001-64500000,16,64000001.0,64500000.0,100.0,36.7146,93.3087,0.0,-0.0455179738381839,True
16:64500001-65000000,16,64500001.0,65000000.0,100.0,37.302600000000005,94.14099999999999,0.0,-0.016392351689404006,True
16:65000001-65500000,16,65000001.0,65500000.0,100.0,39.5416,92.2531,0.0,-0.010575765809103077,True
16:65500001-66000000,16,65500001.0,66000000.0,100.0,42.492200000000004,91.6684,0.0,0.0035708914909660106,True
16:66000001-66500000,16,66000001.0,66500000.0,100.0,46.0448,94.08370000000001,0.0,0.0071848244224548274,True
16:66500001-67000000,16,66500001.0,67000000.0,100.0,47.4282,83.89,0.0,-0.008769170343116695,True
16:67000001-67500000,16,67000001.0,67500000.0,100.0,50.0038,86.3372,0.0,0.0020245222336734425,True
16:67500001-68000000,16,67500001.0,68000000.0,100.0,50.9432,80.63709999999999,0.0,0.03551108760410682,True
16:68000001-68500000,16,68000001.0,68500000.0,100.0,47.5678,84.7338,0.0,-0.007615497441557317,True
16:68500001-69000000,16,68500001.0,69000000.0,100.0,46.2042,79.675,0.0,0.004219087427533741,True
16:69000001-69500000,16,69000001.0,69500000.0,100.0,44.4656,80.1074,0.0,0.0038311572301006347,True
16:69500001-70000000,16,69500001.0,70000000.0,100.0,43.9716,79.80239999999999,0.0,-0.014038522117898466,True
16:70000001-70500000,16,70000001.0,70500000.0,100.0,47.2378,52.6385,0.0,-0.06360725041004711,False
16:70500001-71000000,16,70500001.0,71000000.0,100.0,48.263600000000004,82.6467,0.0,,False
16:71000001-71500000,16,71000001.0,71500000.0,100.0,41.9268,91.9716,0.005399999999999999,,False
16:71500001-72000000,16,71500001.0,72000000.0,100.0,43.25,81.6602,0.0,0.01025721234732313,True
16:72000001-72500000,16,72000001.0,72500000.0,100.0,41.309400000000004,87.9414,0.0,0.01609278806052017,True
16:72500001-73000000,16,72500001.0,73000000.0,100.0,40.77,87.8355,0.0,-0.01534162607253653,True
16:73000001-73500000,16,73000001.0,73500000.0,100.0,44.3488,91.9871,0.0,-0.02393003878051575,True
16:73500001-74000000,16,73500001.0,74000000.0,100.0,40.8396,90.4657,0.0,0.004729764222238253,True
16:74000001-74500000,16,74000001.0,74500000.0,100.0,42.693599999999996,77.40310000000001,0.0,-0.004002713596177432,True
16:74500001-75000000,16,74500001.0,75000000.0,100.0,44.2062,79.2983,0.0,-0.02019703868649181,True
16:75000001-75500000,16,75000001.0,75500000.0,100.0,46.559200000000004,83.3353,0.0,-0.01681057240583228,True
16:75500001-76000000,16,75500001.0,76000000.0,100.0,42.1994,82.06179999999999,0.0,-0.0032929575302978464,True
16:76000001-76500000,16,76000001.0,76500000.0,100.0,36.429,90.69279999999999,0.0,0.018079277607059185,True
16:76500001-77000000,16,76500001.0,77000000.0,100.0,36.5798,93.2608,0.0,-0.003288125167829725,True
16:77000001-77500000,16,77000001.0,77500000.0,100.0,39.9392,91.35839999999999,0.0,-0.02839115002697301,True
16:77500001-78000000,16,77500001.0,78000000.0,100.0,42.4968,90.45060000000001,0.0,-0.0023566052022235273,True
16:78000001-78500000,16,78000001.0,78500000.0,100.0,42.3548,91.5555,0.0,-0.04730789641474381,True
16:78500001-79000000,16,78500001.0,79000000.0,100.0,42.7676,93.41319999999999,0.0,-0.0388145863129955,True
16:79000001-79500000,16,79000001.0,79500000.0,100.0,43.7052,93.40859999999999,0.0,-0.015075567552490343,True
16:79500001-80000000,16,79500001.0,80000000.0,100.0,41.8706,95.9058,0.0,-0.011114237405704774,True
16:80000001-80500000,16,80000001.0,80500000.0,100.0,41.192,92.418,0.0458,0.028530575001541325,False
16:80500001-81000000,16,80500001.0,81000000.0,100.0,41.775800000000004,90.9603,0.0,-0.005152794423940232,True
16:81000001-81500000,16,81000001.0,81500000.0,100.0,45.888,84.5523,0.0,-0.013794896361946252,True
16:81500001-82000000,16,81500001.0,82000000.0,100.0,49.1744,90.47579999999999,0.0648,0.037869186534586596,False
